raw_text,label
මම දවස් ගානක් නිදාගන්න උත්සාහ කරනවා. නමුත් මට නින්ද යන්නේ නැහැ. මම තනියම හිනා වෙනවා. තනියම අඬනවා. මගේ හිතේ තියෙන සිතුවිලි මාව පිස්සු වට්ටනවා. මම දන්නවා මම පිස්සු වැටෙනවා කියලා. නමුත් මට කරන්න දෙයක් නැහැ. මම බෙහෙත් බොනවා. ඒත් ඒවගෙන් වැඩක් නැහැ. මම හිතනවා මම මැරුණම කවුරු හරි මාව මතක් කරයිද කියලා,Depression
මගේ යාළුවා අද මට ඇත්ත කිව්වා - එයා කිව්වා මම හැමෝටම බරක් කියලා. මම දන්නවා ඒක ඇත්ත. මම හැමදාම දුක කියනවා. මම හැමදාම අඬනවා. මම හැමදාම පැමිණිලි කරනවා. කවුරුත් මාත් එක්ක කතා කරන්න කැමති නැහැ. මම පොරොන්දු වෙනවා වෙනස් වෙන්න කියලා. නමුත් මට බැහැ. මගේ හිත මාව පාලනය කරනවා,Depression
මම මගේ මුළු ජීවිතේම වියදම් කළා උසස් අධ්‍යාපනයට. නමුත් මට තාම හොඳ රැකියාවක් නැහැ. මම හැම තැනටම ඉල්ලුම් කරනවා. හැම තැනින්ම 'නැහැ' කියලා උත්තර එනවා. මගේ බලාපොරොත්තු ඔක්කොම කැඩිලා. මගේ සිහින ඔක්කොම නැති වෙලා. මට මගේ පවුලට උදව් කරන්න බැරි වුණා. මම දන්නවා මම අසාර්ථකයි කියලා,Depression
මම තනියම කෝපි බීලා හිටියා. එතකොට මගේ හිටපු පෙම්වතා ඇතුළු වුණා. එයත් එක්ක අලුත් කෙනෙක් හිටියා. මම දැක්කා එයාලා කොච්චර සතුටින්ද කියලා. මම මතක් කළා අපි එකට හිනා වුණු හැටි. අපි එකට සිහින මැව්ව හැටි. දැන් ඒ ඔක්කොම ඉවරයි. මගේ හිත කැඩිලා. මගේ ආදරේ මැරිලා. මම හිතනවා මම කවදාවත් ආයේ ආදරේ කරන්නේ නැහැ කියලා,Depression
හිතේ හැම තැනම අඳුරු වලාකුළු. ඇඟේ හැම සෛලයක්ම වේදනාවෙන් කෑගහනවා. මම දවස් හතක් තිස්සේ ඇඳෙන් නැගිට්ටේ නැහැ. නාන්න බැහැ. කන්න බැහැ. කාත් එක්කවත් කතා කරන්න බැහැ. මගේ කාමරේ අඳුරු - මගේ හිත වගේම. පණිවිඩ නොකියවා සිය ගණනක්. නමුත් මට කවුරුත් එපා. මට මාව එපා වෙලා. කෑම ගඳ දැනුනම මට ඔක්කාරේ එනවා. ඇඳුම් ඔක්කොම පොළවේ. මම මගේ හෙවණැල්ලටවත් බලන්න අකමැතියි. මගේ කොණ්ඩේ ගෙවිලා. මූණ ගල් ගැහිලා. මම ජීවත් වෙන මළ කුණක් වගේ. මගේ හිතේ එක දිගට මැරෙන්න ඕනේ කියන අදහස. නමුත් ඒකට තරම් ධෛර්යයක් නැහැ. මම බය වෙනවා මම හිටි හැටියේ පිස්සු වැටෙයි කියලා.,Depression
"මම රෑට නින්ද නැතුව පැය ගණන් අඬනවා. මගේ ඇස් දැන් රතු පාටයි. මම දන්නේ නැහැ මම මොකටද අඬන්නේ කියලා. හුස්ම ගන්න අමාරුයි. පපුව තද වෙනවා. හිත ගැස්සෙනවා. හැම සද්දයක්ම මට වධයක්. මම ජනෙල් වහලා, දොරවල් වහලා, රෑ එළි වෙනකන් වැතිරිලා ඉන්නවා. උදේට ඇහැරෙන්න බයයි. තව දවසක්. තව පැය විසි හතරක්. මම කොහොමද මේක දරා ගන්නේ? මගේ මොළේ තුළ සිතුවිලි දහස් ගණනක් - ඔක්කොම අඳුරු සිතුවිලි. මම හිතනවා මම මේ තරම් අවාසනාවන්ත වුණේ ඇයි කියලා. මගේ ජීවිතේට කිසිම තේරුමක් නැහැ",Depression
මට මතකයි මම පොඩි කාලේ කොච්චර සතුටින් හිටියද කියලා. දැන් ඒ හැඟීම් ඔක්කොම නැති වෙලා. මට සතුට දැනෙන්නේ නැහැ. දුක දැනෙන්නේ නැහැ. මම බිත්තියක් දිහා පැය ගණන් බලන් ඉන්නවා. මගේ පරණ යාළුවෝ දැන් මං එක්ක කතා කරන්නේ නැහැ. මම කතා කරන්න යන්නේත් නැහැ. මගේ ඇඟේ බර වැඩි වෙලා - මම කන්නේ නිදාගන්න බැරි වෙලා කන එක විතරයි. මම කවදාවත් හිනා වෙන්නේ නැහැ. මම දන්නවා මේක කවදාවත් හොඳ වෙන්නේ නැහැ කියලා. මම හිතනවා මම කවදාවත් උපන්නේ නැත්නම් හොඳයි කියලා,Depression
මම දැන් මාස තුනක් තිස්සේ වැඩට ගිහින් නැහැ. මගේ බෑන්ක් ගිණුම හිස්. බිල්පත් ගොඩක් ගෙවන්න තියෙනවා. නමුත් මට ඒවා ගැන හිතන්න බැහැ. මගේ ඔලුව රිදෙනවා. ඇඟ රිදෙනවා. මට කිසිම දෙයක් කරන්න බැහැ. මම පොඩි දේවත් කල් දානවා. කුණු කූඩේ පිරිලා. කට ගඳයි. ඇඳුම් ගඳයි. නමුත් ඒවා වෙනස් කරන්න තරම් ශක්තියක් නැහැ. මගේ කාමරේ අඳුරු කුහරයක් වගේ. මම ඇයි මේ තරම් වැරදි වුණේ කියලා හිතනවා,Depression
මගේ අම්මා මාව බලන්න ආවා. මම දොර ඇරියේ නැහැ. මම දන්නවා එයා කොච්චර අඬනවද කියලා. නමුත් මට බැහැ එයාව මුණ ගැහෙන්න. මගේ මූණ දිහා බලන්න. මම ඇයි මේ තරම් දුර්වල වුණේ? මම ඇයි මේ තරම් පහත් වුණේ? මගේ හිතේ හැම තැනම කැත සිතුවිලි. වෛරය. කෝපය. එපා වීම. මම මාව මම වෛර කරනවා. මම කාටවත් ආදරේ කරන්න දන්නේ නැහැ. මට ආදරේ කරන්න බැහැ,Depression
මගේ ආහාර රටාව සම්පූර්ණයෙන්ම වෙනස් වෙලා. දවස් දෙකක් කිසිම දෙයක් කන්නේ නැහැ. පස්සේ එක දවසක් රෑ වෙනකන් කනවා. ඊළඟට ආයේ නිරාහාරව. මගේ බර කිලෝ දහයකින් අඩු වෙලා. මම දන්නවා මේක හොඳ නැහැ කියලා. නමුත් මට වෙනස් වෙන්න බැහැ. මගේ හිතේ කුණු වෙච්ච හැඟීම් විතරයි. මම ආයේ කවදාවත් හොඳ වෙන්නේ නැහැ කියලා දන්නවා. මම දවස ගෙවන්නේ ඇඳේ නිදාගෙන. රෑට ඇහැරලා ඉන්නවා. මගේ නින්ද සම්පූර්ණයෙන් නැති වෙලා,Depression
මම මගේ දිනපොතේ ලියනවා හැම දවසකම එකම දේ. 'මම ඇයි ජීවත් වෙන්නේ?' මගේ හිතේ තියෙන්නේ අඳුරු සිතුවිලි විතරයි. මගේ සිහින ඔක්කොම මැරිලා. මගේ බලාපොරොත්තු ඔක්කොම නැති වෙලා. මම පුටුවේ වාඩි වෙලා පැය ගණන් එකම තැන බලන් ඉන්නවා. මගේ හිතේ කිසිම සිතුවිල්ලක් නැහැ. හිස් බවක් විතරයි. මම කාමරේ වටේ ඇවිදිනවා. මගේ හිත කුඩු පට්ටම් වෙලා. මම කවදාවත් සනීප වෙන්නේ නැහැ,Depression
මම දවස් ගානක් නාලා නැහැ. මගේ කොණ්ඩේ තෙල් බැඳිලා. මගේ ඇඳුම් ගඳ ගහනවා. කවුරුත් මගේ කාමරේට එන්නේ නැහැ ඒ ගඳට. මම දන්නවා මම කෙළවරක් නැති වලකට වැටිලා කියලා. මගේ ඇඟේ හැම තැනම රිදෙනවා. මගේ හිතේ හැම තැනම රිදෙනවා. මට කකුල් දෙක උස්සලා ඇවිදින්න බැහැ. මම දවස් ගානක් එකම ඇඳුම ඇඳන් ඉන්නවා. මගේ ජීවිතේ තේරුමක් නැති වෙලා,Depression
මම රෑට මගේ කාමරේ තනියම කෑ ගහනවා. මගේ අතීතය මාව එලවනවා. මගේ වර්තමානය මාව මරනවා. මගේ අනාගතය අඳුරු වලාකුළු වලින් පිරිලා. මම කොච්චර උත්සාහ කළත් මට හොඳ වෙන්න බැහැ. මගේ හිතේ සිතුවිලි මාව පාලනය කරනවා. මම මගේ හිතේ සිරකරුවෙක් වෙලා. මට කවදාවත් ගැලවෙන්න බැහැ. මම දන්නවා මේක මගේ ඉරණම කියලා,Depression
මම මගේ වැඩ ඔක්කොම නවත්තලා. රැකියාව අතහැරලා. අධ්‍යාපනය අතහැරලා. යාළුවෝ අතහැරලා. හැමදේම අතහැරලා. මම දැන් නිකන් ඉන්නවා. මගේ ඇඟේ හැම මාංශපේශියක්ම මැරිලා වගේ. මගේ හිතේ හැම සිතුවිල්ලක්ම මැරිලා වගේ. මම ජීවමාන මිනියක් වගේ. මගේ ජීවිතේ අර්ථයක් නැති වෙලා. මම කවදාවත් ආයේ හොඳ වෙන්නේ නැහැ,Depression
මම තනියම වාහනේ නවත්තලා පැය ගානක් අඬනවා. මගේ හිතේ තියෙන බර කාටවත් කියන්න බැහැ. මගේ ඇස් වලින් කඳුළු එන්නේ නැති වෙනකන් අඬනවා. ඊට පස්සේ හිස් බවක් විතරයි ඉතුරු වෙන්නේ. මම දන්නවා මේක සාමාන්‍ය දෙයක් නෙවෙයි කියලා. නමුත් මට වෙන මොකුත් කරන්න බැහැ. මගේ හදවත ගල් ගැහිලා වගේ. හුස්ම ගන්න එක පවා මහන්සියක්. මම හිතනවා මම මේ තරම් වේදනාවක් විඳින්නේ ඇයි කියලා,Depression
මගේ ගෙදර තියෙන සේරම කුඩු පිරිච්ච භාණ්ඩ. බිත්ති වල අඳුරු පාට ලප. කාමරේ පුරාම ගඳක්. මම දවස් ගානක් ජනේල ඇරලා නැහැ. එළිය දැක්කම මගේ ඔළුව රිදෙනවා. මගේ හිතේ තියෙන වේදනාව මට තනියම දරාගන්න බැහැ. මම සමහර වෙලාවට හයියෙන් කෑගහනවා. මගේ අසල්වැසියෝ දන්නවා ඇති මම පිස්සු වැටිලා කියලා. මට ඒක ගැන කිසි වැඩක් නැහැ,Depression
මම දන්නවා මම වෙනස් වෙලා කියලා. මගේ පරණ ඡායාරූප දිහා බලනකොට මට මාව අඳුරගන්න බැහැ. මම කොහොමද මේ තරම් වෙනස් වුණේ? මම කොහොමද මේ තරම් කැත වුණේ? මගේ ඇස් වල තිබුණු දීප්තිය නැති වෙලා. මගේ හිනාව නැති වෙලා. මම කැඩුණු කන්නාඩියක් දිහා බලනවා වගේ. මට මාව මම එපා වෙලා,Depression
මම පිටිපස්සේ සීට් එකේ ඉඳගෙන මගේ පාඨමාලාවේ උපාධි දිනය බැලුවා. හැමෝම සතුටින් කෑ ගහනවා. හිනා වෙනවා. සැමරුම් ඡායාරූප ගන්නවා. මට ඒ සතුට දැනුනේ නැහැ. මම දැක්කේ පාට නැති ලෝකයක්. මගේ හිතේ හිස් බවක් විතරයි. මම හිතනවා මම මේ තරම් ඈත් වුණේ කොහොමද කියලා. මම දන්නවා මේක මගේ උපාධි දිනය වුණත් මට ඒකෙන් කිසිම සතුටක් නැහැ,Depression
මම දවසක් තීරණය කළා මගේ කාමරේ පිරිසිදු කරන්න. නමුත් බෑග් එකක් අතට ගත්ත ගමන් මට ඇඬුණා. මගේ අතීතයේ හැම මතකයක්ම මාව රිදවනවා. මම දැන් මාස ගානක් මගේ කාමරේ කුණු අස් කරලා නැහැ. මගේ ඇඳේ යට හැම තැනම දූවිලි. මට පිරිසිදු කරන්න තරම් ශක්තියක් නැහැ. මම නිදාගන්නේ මේ කුණු කාමරේ. ඒක තමයි මට සුදුසු තැන,Depression
මම උදේට ඇහැරෙන්නේ හිසරදයෙන්. මුළු ඔළුවම පිපිරෙනවා වගේ. ඇස් දෙක පිච්චෙනවා. බඩගිනි නැහැ. පිපාසය නැහැ. ජීවත් වෙන්න උවමනාවක් නැහැ. මගේ ඇඟේ හැම තැනම බරයි. මම ඇඳෙන් නැගිටින්න උත්සාහ කරනවා. බැහැ. මම ආයෙත් ඇලවෙනවා. මට තේරෙනවා මම මැරිලා ඉපදිලා කියලා. මගේ හිත කොහේ හරි වෙන තැනක. මගේ ඇඟ විතරයි මෙතන තියෙන්නේ,Depression
මගේ පවුලේ අය මාව දොස්තර කෙනෙක් ගාවට එක්කන් ගියා. මම කිසිම වචනයක් කතා කළේ නැහැ. දොස්තර මගෙන් ප්‍රශ්න ඇහුවා. මම බිම බලන් හිටියා විතරයි. මට කතා කරන්න බැහැ. මගේ හිතේ තියෙන වේදනාව වචන වලට නගන්න බැහැ. මම දන්නවා මට බෙහෙත් වලින් හොඳ වෙන්නේ නැහැ කියලා. මගේ ආත්මය මැරිලා. මගේ හිත කැඩිලා. මට ඕනේ නිකන් නිදාගන්න විතරයි,Depression
මම වැසිකිළියට ගිහින් කැත වෙනකන් අඬනවා. කවුරුත් මගේ අඬු හඬ අහන්නේ නැහැ කියලා දන්න නිසා. මම හිතනවා මගේ ජීවිතේ මොන තරම් අසාර්ථකද කියලා. මගේ වයස අවුරුදු තිහයි. තාම අම්මගේ ගෙදර. රැකියාවක් නැහැ. යාළුවෝ නැහැ. පෙම්වතියක් නැහැ. මම ඇයි මේ තරම් පහත් වුණේ? මට මාව මම එපා වෙලා,Depression
මගේ මුහුණේ හම කැතයි. ඇස් වටේ කළු පාට. තොල් පැලිලා. මම කොණ්ඩේ කපන්නේ නැහැ. නියපොතු කපන්නේ නැහැ. ඇඟ සෝදන්නේ නැහැ. මට මගේ පෙනුම ගැන කිසි තැකීමක් නැහැ. මම කවුරුත් එක්ක කතා කරන්නේ නැති නිසා මගේ කටහඬ පවා වෙනස් වෙලා. මම කාලයක් තිස්සේ වචන කතා කරලා නැති තරම්.,Depression
මම පරණ යාළුවන්ගේ සමාජ මාධ්‍ය පිටු බලනවා. ඔවුන් සතුටින් ඉන්න හැටි. විවාහ වෙලා. දරුවෝ ලැබිලා. හොඳ රැකියා. සුන්දර ගෙවල්. මම ඒ ඔක්කොමට වෛර කරනවා. ඊට පස්සේ මට මා ගැනම වෛරයක් ඇති වෙනවා. මම මේ තරම් පහළට වැටුණේ කොහොමද? මගේ ජීවිතේ මේ තරම් හිස් වුණේ කොහොමද? මම දන්නවා මම කවදාවත් සතුටින් ජීවත් වෙන්නේ නැහැ කියලා,Depression
"මට ඕනේ උස, ලස්සන, විහිළු කරන්න පුළුවන්, ගැහැණු දරුවන්ට ආකර්ෂණීය කෙනෙක් වෙන්න. නමුත් මම ඒකට හාත්පසින්ම වෙනස්. පසුගිය මාස කිහිපය තුළ මම තවත් විෂාදයට පත් වුණා. මම දැන් හිතාමතාම දුක් මුසු කතාබහ පටන් ගන්නවා. ඒ නිසා මම මිනිස්සුන්ගෙන් ඈත් වෙන්න පටන් ගත්තා. යාළුවන් එක්ක හිටියත් නිශ්ශබ්දව ඉන්නවා. මම දන්නවා මම කැතයි කියලා. මට කවදාවත් කාගෙන්වත් ආදරයක් ලැබෙන්නේ නැහැ. ඒක දරාගන්න ලේසි නැහැ - මම කවදාවත් සම්බන්ධතාවයකට වත් ළඟා වෙලා නැති බව දැනගෙන ඉන්න එක. මම ඉක්මනින් මැරෙන එක හොඳයි. මොකද මට මේ විදියට තනියම ජීවත් වෙන්න ඕනේ නැහැ. මම කන්නාඩියේ මගේ පිළිබිඹුව දකිනකොට මට මාව පිළිකුල් හිතෙනවා. මගේ උස මදි. මගේ හිනාව කැතයි. මම කාත් එක්ක කතා කරන්න ගියත් වචන හිරවෙනවා. මම අනිත් පිරිමි ළමයි දිහා බලනවා - ඔවුන් කොච්චර ලේසියෙන් කෙල්ලෝ එක්ක කතා කරනවද, හිනා වෙනවද කියලා. මට ඒක කවදාවත් කරන්න බැරි වෙයි. රෑට නින්ද යන්න කලින් මම හිතනවා මට කවදාවත් දරුවෝ හම්බවෙන එකක් නැහැ, බිරිඳක් හම්බවෙන එකක් නැහැ, ආදරයක් ලැබෙන එකක් නැහැ කියලා. මගේ ජීවිතේ එකම පාළුවක්. මම මේ තරම් අසරණ වුණේ ඇයි? මම මේ තරම් තනි වුණේ ඇයි? මට මාව මම එපා වෙලා. මම ඉපදුණු දවසේ ඉඳන්ම අසාර්ථකයි.",Depression
මම දැනටමත් විශ්වවිද්‍යාලයෙන් අසමත් වුණා. මම හිතුවා ප්‍රජා විද්‍යාලයක උත්සාහ කරන්න. දැන් ඒකෙනුත් අසමත් වෙන්න යනවා. පුදුම විදියට මට ඒ ගැන කිසිම හැඟීමක් නැහැ. මම පොඩි කාලේ හිතුවා මගේ ජීවිතේ මේ වෙද්දි හොඳ තැනක තියෙයි කියලා. කොච්චර අහිංසක හිතුවිල්ලක්ද? මම මතක තියෙන කාලේ ඉඳන්ම දුක් විඳිනවා. මම මෑතකදී තේරුම් ගත්තා මගේ පැරණිම මතකය - මම කවදාවත් තේරුම් ගන්න ඉඩ නොදුන්න මතකය - තමයි මගේ නාකිස්සියානු මව මාව වයස තුනේදී ගිල්වන්න හැදුව එක. මම මේ තරම් විනාශ වෙලා ඉන්න එක පුදුමයක් නෙවෙයි. මම පසුගිය මාසෙ ඉඳන් සැලසුම් කරනවා මගේ 23 වෙනි උපන්දිනයට කලින් මැරෙන්න. මගේ අම්මට ඕන වුණු දේ අන්තිමට වෙනවා. මම හැම රෑකම මගේ කාමරේ තනියම අඬනවා. මගේ ළමා කාලේ මතක මාව හඹා එනවා. මට තාම දැනෙනවා ඒ වතුරේ ගිලෙන හැටි. මගේ අම්මගේ අත මගේ ඔළුව උඩින් තද කරන හැටි. මගේ ජීවිතේ හැම තැනම බිඳිලා. මම කොච්චර උත්සාහ කළත් ගොඩ එන්න බැහැ. මගේ හිතේ තියෙන තුවාල කවදාවත් සනීප වෙන්නේ නැහැ. මට ජීවත් වෙන්න තියෙන හැකියාව පවා මගේ අම්මා උදුරගන්න හැදුවා. දැන් මට ඉතුරු වෙලා තියෙන්නේ මගේ මරණය විතරයි - ඒකත් මගේ අම්මාගේ ජයග්‍රහණයක් වෙයි. මම හිතනවා මම කොච්චර අසරණද කියලා. කවුරුත් මාව ආරක්ෂා කළේ නැහැ. කවුරුත් මට ආදරේ කළේ නැහැ. මම අනාථයෙක් වගේ ලෝකේ තනි වෙලා. මගේ හිතේ තියෙන වේදනාව කාටවත් තේරෙන්නේ නැහැ. මගේ ජීවිතේ අවසානය ළඟයි කියලා මම දන්නවා. සමහර විට ඒක තමයි හොඳම දේ.,Depression
"මගේ ජීවිතේ එක පාරක් මේ තරම් පොරොන්දු සහගත සහ සතුටුදායක වුණා. නමුත් ඒ එක දෙයක් නැති වුණාට පස්සේ මට දැනෙනවා මගේ නිර්දෝෂීකම කවදාවත් ආපහු ලැබෙන්නේ නැහැ කියලා. මම නිරන්තරයෙන් අවදානම් තත්වයක හිටියා, දැන් මම සම්පූර්ණයෙන්ම විඩාපත් වෙලා. මට කිසිම උනන්දුවක් නැහැ. කොච්චර නිදාගත්තත් මහා විඩාවක් දැනෙනවා. මොකක්වත් වටිනවා කියලා දැනෙන්නේ නැහැ දැන්. මම උදේට ඇහැරෙන හැම මොහොතකම මගේ හිත බරයි. මගේ ඇඟේ හැම මාංශපේශියක්ම වේදනාවෙන් කෑගහනවා වගේ. මට මතකයි මම කලින් හිටපු විදිය - හිනාවෙන්න පුළුවන්, හීන දකින්න පුළුවන්, ජීවිතේ ගැන බලාපොරොත්තු තියාගන්න පුළුවන් කාලේ. දැන් ඒ හැම දෙයක්ම නැති වෙලා. මගේ හිත නිරන්තරයෙන්ම බියෙන් කම්පනය වෙනවා. මම හැම වෙලාවෙම බලාගෙන ඉන්නවා කවද්ද තව මොකක් හරි නරක දෙයක් වෙන්නේ කියලා. මට හරියට නින්ද යන්නේ නැහැ - මගේ හිත සැනසිල්ලෙන් තියෙන්න දෙන්නේ නැහැ. හැම දවසක්ම අන්තිම වෙහෙසකර දවසක් වගේ. මට දැන් කිසිම දෙයක් කරන්න හිතෙන්නේ නැහැ. ජීවත් වෙන එක පවා මහා කරදරයක් වගේ දැනෙනවා.",Depression
"මට දැනෙනවා මගේ ඇතුළේ මොකක්දෝ කැඩිලා කියලා. අනිත් අය වගේ මට වැඩ කරන්න බැහැ. උදේට නැගිටලා, වැඩට ගිහින්, ඔන්ලයින් පාඨමාලා කරන එක - මේ හැම දෙයක්ම මට මහා වෙහෙසක්. මම හැම තැනින්ම මගඇරලා යනවා, නමුත් ඒ මගඇරීම් ලස්සනට පේන්න ඕනේ කියලා මම පිස්සු වට්ටනවා. මට ඇත්තටම මොකුත් කරන්න ඕනේ නැහැ. මට පුළුවන් ගෙදර හැමදාම ඉඳලා මොකුත් නොකර ඉන්න. මට සිහින තියෙනවා කියලා කියනවා, නමුත් පොඩි බාධාවක් ආවත් මම අත්හැරලා දානවා. මම කරන්න ඕනේ දේවල් කළාම මම මාව මම අගය කරනවා. ඒක මට දැනෙන්නේ මම කැඩිච්ච, වැරදි කෙනෙක් විදියට. මිනිස්සු කොහොමද මේ විනය ඉගෙන ගන්නේ? හැමදාම උදේට නැගිටලා කරන්න ඕනේ දේවල් කරන්න? ඔවුන් දිගටම යන්නේ කොහොමද? මට මොකක්ද මග හැරෙන්නේ?",Depression
"මම හිතන්නේ මම සතුටින් ඉන්නවා. මම මාස කිහිපයක් දුක්බර, අඳුරු හැඟීම් සහ සිතුවිලි එක්ක ගත කළා. මට පුළුවන් හොඳම විදිය තමයි මගේ ඇතුළේ තියෙන වේදනාකාරී හිස් බව විස්තර කරන එක. මගේ ජීවිතේ බොහෝ කාලයක් මට මතකයි මේ වගේ අවධි වලින් ගිය බව. ඒක එක පාරටම ඇති වෙන දෙයක් නෙවෙයි - සෙමින් සෙමින් මාව ගිල ගන්නවා. එක දවසක මට පොඩ්ඩක් දුක දැනෙනවා, ඊට පස්සේ ඒක හිම කන්දක් වගේ වැඩි වෙනවා. මාස ගානක් මේ වේදනාකාරී හැඟීම් නැති බව විඳලා, මට නිතරම හිතෙනවා මාව මම අවසන් කරගන්න. නමුත් අද මම හිතනවා මම සතුටින් ඉන්නවා කියලා. ඒක විස්තර කරන්න අමාරුයි, නමුත් ජීවිතේ ටිකක් පාටින් පිරිලා වගේ. සංගීතය මගේ හැඟීම් අවුස්සනවා, මට සින්දු කියන්න හිතෙන තරමට. මම බලාපොරොත්තු වෙනවා මේක මගේ සතුටු කාලේ පටන් ගැනීම වෙයි කියලා, ඒක දිගට පවතීවි කියලා. මට ආයෙත් මොනවා හරි දැනෙන එක ගැන මම හරිම බලාපොරොත්තුවෙන් ඉන්නේ",Depression
මගේ දින චර්යාව සම්පූර්ණයෙන්ම විනාශ වෙලා. මම දවස් හතක් තිස්සේ ඇඳෙන් නැගිට්ටේ නැහැ. නාන්න බැහැ. දත් මදින්න බැහැ. කන්න බෝන්න බැහැ. මට බඩගිනි දැනෙන්නේවත් නැහැ. මගේ හිත කළු පාට වලාකුළු වලින් වැහිලා. මගේ කාමරේ තද අඳුරක් - ජනෙල් ඔක්කොම වහලා. එළියෙන් එන එළිය පවා මට වේදනාවක්. මම දවස් ගානක් කාත් එක්ක කතා කරලා නැහැ. දුරකතනය charge නැතුව. පණිවිඩ සිය ගණනක් නොකියවා. මගේ ඇඟේ ගඳ ගහනවා. ඇඳුම් ඔක්කොම පොළවේ විසිරිලා. මට මාව මම එපා වෙලා. මගේ කොණ්ඩේ ගෙවිලා. මූණ ගල් ගැහිලා. මම ජීවත් වෙන මළ කුණක් වගේ.,Depression
මම දවස් දහයක් තිස්සේ ස්නානය කරලා නැහැ. මගේ කොණ්ඩේ තෙල් බැඳිලා ගඳ ගහනවා. ඇඟ ගඳ ගහනවා. ඇඳුම් මාරු කරලා නැහැ. කාමරේ කුණු කඳු ගොඩ ගැහිලා. බත් පිඟානක් ඇඳ ළඟ දවස් ගානක් තියලා. මම දන්නවා මේක හොඳ නැහැ කියලා. නමුත් මට වෙනස් වෙන්න බැහැ. මගේ හිතේ හිස් බවක් විතරයි. මගේ ඇඟේ කිසිම ශක්තියක් නැහැ. මම හිතනවා මම කොච්චර පහත් වුණාද කියලා. මට ඒකත් දැනෙන්නේ නැහැ,Depression
මට නින්ද යන්නේ උදේ හතරට විතර. ඇහැරෙන්නේ හවස තුනට විතර. මගේ දවස රෑ වෙලා. රෑ එළි වෙනවා. මම කාටවත් උත්තර දෙන්නේ නැහැ. දුරකතන ඇමතුම් සිය ගණනක් නොගත්ත. වොයිස් මැසේජ් අහන්නේ නැහැ. මට කතා කරන්න බැහැ. කතා කරන්න හයියක් නැහැ. මට වචන හොයාගන්න බැහැ. මගේ කටහඬ පවා මට ආගන්තුකයි.,Depression
මම පාන් ගෙඩියක් කාලා දවස් දෙකක්. බඩගිනි නැහැ. කන්න හිතෙන්නේ නැහැ. වතුර බොන්නේ නැහැ. මගේ බර කිලෝ දහයකින් අඩු වෙලා. ඇඳුම් ඔක්කොම ලිහිල්. මම දන්නවා මම මැරෙනවා කියලා. ඒත් මට ඒ ගැන කිසිම හැඟීමක් නැහැ. මගේ ශරීරය මැරෙනකන් මම බලන් ඉන්නවා. මට මගේ ජීවිතේ එපා වෙලා,Depression
මම රෑට තනියම කාමරේ කතා කරනවා. මගේ හිතේ තියෙන වේදනාව කාටවත් කියන්න බැහැ. මම අතීතේ ගැන හිතනවා. මගේ වර්තමානය හිස්. මගේ අනාගතය අඳුරු. මම දන්නවා මම කවදාවත් හොඳ වෙන්නේ නැහැ කියලා. මගේ හිතේ තියෙන තුවාල කවදාවත් සනීප වෙන්නේ නැහැ. මම ජීවත් වෙන මළ කුණක් වගේ මම අද උත්සාහ කළා මගේ කාමරේ පිරිසිදු කරන්න. නමුත් මම බෑග් එකක් අතට ගත්ත ගමන් වැටුණා. මගේ හිත කඩා වැටුණා. මම පැය දෙකක් අඬ අඬා හිටියා. මගේ ජීවිතේ මේ තරම් අපිරිසිදු වුණේ කොහොමද? මම මේ තරම් පහත් වුණේ කොහොමද? මගේ හිතේ අඳුර වැඩි වෙනවා,Depression
මම දවසක් බිත්තිය දිහා බලන් හිටියා පැය හයක්. කිසිම සිතුවිල්ලක් නැතුව. කිසිම චලනයක් නැතුව. මගේ ඇස් වල කඳුළු වැටෙනවා. මම අඬනවද කියලවත් දන්නේ නැහැ. මගේ හිත හිරවෙලා. මගේ ආත්මය මැරිලා. මම ජීවත් වෙන මිනියක් වගේ. මට මගේ ජීවිතේ ගැන කිසිම හැඟීමක් නැහැ මගේ යාළුවෝ මාව බලන්න ආවා. මම දොර ඇරියේ නැහැ. ඔවුන් දන්නවා මම ඇතුළේ ඉන්නවා කියලා. මට ඔවුන්ගේ මූණු බලාගන්න බැහැ. මම දන්නවා ඔවුන් මාව අනුකම්පාවෙන් බලන බව. මට ඒක දරාගන්න බැහැ. මම කාටවත් අනුකම්පාව ඕනේ නැහැ. මට ඕනේ මැරෙන්න විතරයි,Depression
මගේ මුහුණේ හැම තැනම තුවාල. මම මාව මම කපාගන්නවා. මගේ හිතේ වේදනාව දරාගන්න බැරි වෙනකොට. මම දන්නවා මේක වැරදියි කියලා. නමුත් මට වෙන විදියක් නැහැ. මගේ ඇඟේ හැම තැනම කැලැල්. මම හිතනවා මම මේ තරම් වේදනා විඳින්නේ ඇයි කියලා මම හැම රෑකම මගේ අතීතය එක්ක කතා කරනවා. මගේ අම්මා මාව දාලා ගිය හැටි. මගේ තාත්තා මාව ගහපු හැටි. මගේ යාළුවෝ මාව පාවා දීපු හැටි. මට කවදාවත් සමාව දෙන්න බැහැ. මගේ හිතේ තියෙන වෛරය මාව කනවා. මම මැරෙනකන් මේ වේදනාව එක්ක ජීවත් වෙන්න ඕනේ,Depression
